"Location Properties"
"Location Name = QL-2"
"Location ID = 3f2f9a37-1390-4de3-b6b2-c01a3c6fd9e4"
"Latitude = 42.044536625074265 °"
"Longitude = -78.86912880472734 °"
""
"Report Properties"
"Start Time = 2025-05-07 09:59:11"
"Time Offset = -04:00:00"
"Duration = 00:11:06"
"Readings = 334"
""
"Instrument Properties"
"Device Model = Aqua TROLL 800"
"Device SN = 1155867"
""
""
"Date Time","Depth (m) (1147922)","Temperature (°C) (1155867)","Specific Conductivity (µS/cm) (1154450)","pH (pH) (1112266)","RDO Concentration (mg/L) (1147006)","RDO Saturation (%Sat) (1147006)","Chlorophyll-a Fluorescence (RFU) (1151543)","Turbidity (NTU) (1154355)","BGA-PC Fluorescence (RFU) (1142613)","pH mV (mV) (1112266)","ORP (mV) (1112266)","Latitude (°)","Longitude (°)","Marked"
"2025-05-07 10:08:25","6.03906","10.202224","42.895634","6.948278","9.81286","91.32053","0.019762058","1.4311811","0","-8.657636","292.70813","42.04459580060302","-78.86909023246841",""
"2025-05-07 10:08:27","6.041908","10.20086","42.895878","6.9484906","9.812486","91.31408","0.019942252","1.4256428","0","-8.669368","292.71017","42.04459579183919","-78.86909021282756",""
"2025-05-07 10:08:29","6.0447555","10.199496","42.896122","6.948703","9.812111","91.307625","0.020122448","1.4201046","0","-8.6811","292.7122","42.044595787438745","-78.86909020296561",""
"2025-05-07 10:08:31","6.021666","10.176752","42.861427","6.9584846","9.808918","91.23147","0.017970135","1.4062469","0","-9.222119","291.84427","42.044595792144534","-78.86909019044698",""
"2025-05-07 10:08:33","6.021183","10.175533","42.860046","6.9589405","9.808744","91.2273","0.017968412","1.4015256","0","-9.247316","291.8143","42.044595787186985","-78.8690901918144",""
"2025-05-07 10:08:35","6.0206995","10.1743145","42.85867","6.9593964","9.808571","91.223145","0.01796669","1.3968043","0","-9.272513","291.78433","42.044595785970735","-78.86909019214987",""
"2025-05-07 10:08:37","6.0202165","10.173096","42.85729","6.9598517","9.808398","91.21898","0.017964967","1.392083","0","-9.29771","291.75433","42.04459578529975","-78.86909019233494",""
"2025-05-07 10:08:39","6.0197334","10.171877","42.855907","6.9603076","9.808225","91.21481","0.017963244","1.3873618","0","-9.322907","291.72437","42.04459578425099","-78.86909019262421",""
"2025-05-07 10:08:41","6.035104","10.158801","42.70247","6.9656286","9.805587","91.163124","0.018803006","1.8703002","0","-9.617145","291.53207","42.04459578413498","-78.86909019265623",""
"2025-05-07 10:08:43","6.035333","10.157902","42.696075","6.965999","9.8054285","91.15979","0.018802071","1.8881959","0","-9.637621","291.51025","42.04459578404094","-78.86909019268215",""
"2025-05-07 10:08:45","6.0355625","10.1570015","42.689686","6.966369","9.80527","91.156456","0.018801136","1.9060915","0","-9.658098","291.48843","42.04459578378701","-78.86909019275217",""
"2025-05-07 10:08:47","6.035792","10.156102","42.683292","6.9667397","9.805112","91.15312","0.0188002","1.923987","0","-9.678575","291.4666","42.04459578342337","-78.8690901928525",""
"2025-05-07 10:08:49","6.3225427","10.146295","42.52126","6.967842","9.803002","91.113335","0.0202474","1.2136593","0","-9.739295","291.5521","42.044595783306534","-78.86909019288473",""
"2025-05-07 10:08:51","6.3337965","10.145681","42.512527","6.9679794","9.8028755","91.110886","0.020316802","1.1940801","0","-9.746897","291.5517","42.04459578328481","-78.86909019289071",""
"2025-05-07 10:08:53","6.345051","10.145068","42.50379","6.968117","9.802749","91.10844","0.020386206","1.174501","0","-9.7544985","291.5513","42.044595783256895","-78.86909019289843",""
"2025-05-07 10:08:55","6.3563046","10.144455","42.49506","6.968255","9.802621","91.10599","0.020455608","1.1549217","0","-9.7621","291.5509","42.04459578323365","-78.86909019290486",""
"2025-05-07 10:08:57","6.375463","10.101794","42.205395","6.958084","9.733037","90.370766","0.018593868","2.1339204","0","-9.197515","292.5361","42.04459578321401","-78.86909019291029",""
"2025-05-07 10:08:59","6.3808784","10.099962","42.191406","6.9577127","9.730296","90.34149","0.018544918","2.1606507","0","-9.176873","292.57544","42.04459578315737","-78.8690901929259",""
"2025-05-07 10:09:01","6.3862944","10.09813","42.177418","6.957341","9.727554","90.31222","0.01849597","2.187381","0","-9.156233","292.61478","42.04459578311428","-78.8690901929378",""
"2025-05-07 10:09:03","6.3917103","10.096299","42.163433","6.9569693","9.7248125","90.282936","0.018447021","2.2141113","0","-9.1355915","292.6541","42.044595783068736","-78.86909019295034",""
"2025-05-07 10:09:05","6.538131","10.071978","42.166946","6.957995","9.675613","89.774","0.018295318","2.0540707","0","-9.191601","291.9039","42.04459578302989","-78.86909019296105",""
"2025-05-07 10:09:07","6.544243","10.070327","42.162235","6.95787","9.672561","89.742165","0.01825966","2.0637436","0","-9.184615","291.8909","42.04459578301688","-78.86909019296463",""
"2025-05-07 10:09:09","6.5503545","10.068676","42.157528","6.9577446","9.669509","89.71032","0.018224","2.0734165","0","-9.177629","291.87793","42.04459578301354","-78.86909019296554",""
"2025-05-07 10:09:11","6.5564666","10.067026","42.152817","6.9576197","9.666456","89.67848","0.018188342","2.0830894","0","-9.170644","291.86493","42.04459578301075","-78.86909019296631",""
"2025-05-07 10:09:13","6.716502","10.02347","42.14683","6.954042","9.603613","89.00564","0.0199311","2.7196875","0","-8.9712105","290.79074","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:09:15","6.725232","10.021347","42.146557","6.9539146","9.600325","88.97071","0.019997476","2.7423964","0","-8.964107","290.73648","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:09:17","6.733962","10.019224","42.146282","6.9537873","9.597036","88.93579","0.020063851","2.765105","0","-8.957003","290.68222","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:09:19","6.742692","10.0171","42.146008","6.9536605","9.593748","88.90086","0.020130226","2.787814","0","-8.949898","290.62796","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:09:21","6.7514215","10.014977","42.145733","6.953533","9.59046","88.865944","0.0201966","2.8105226","0","-8.942794","290.5737","42.044595782993255","-78.8690901929711",""
"2025-05-07 10:09:23","6.8162174","9.935259","42.337307","6.9469347","9.482023","87.69645","0.023095436","2.4140165","0","-8.575165","290.63602","42.044595782992225","-78.86909019297138",""
"2025-05-07 10:09:25","6.8215027","9.931463","42.344444","6.9466214","9.4767885","87.6401","0.023235226","2.4099271","0","-8.557716","290.61972","42.04459578299135","-78.86909019297163",""
"2025-05-07 10:09:27","6.8267875","9.927667","42.351585","6.946308","9.471554","87.58374","0.023375014","2.4058375","0","-8.540267","290.60342","42.04459578299069","-78.86909019297181",""
"2025-05-07 10:09:29","6.8320723","9.923871","42.358727","6.945995","9.46632","87.52739","0.023514803","2.401748","0","-8.522818","290.58713","42.04459578299023","-78.86909019297195",""
"2025-05-07 10:09:31","6.857102","9.851823","42.54414","6.9494877","9.380087","86.58575","0.019846305","2.1561966","0","-8.713862","289.13635","42.04459578298771","-78.86909019297266",""
"2025-05-07 10:09:33","6.8592863","9.847711","42.55439","6.949514","9.37494","86.52979","0.01975261","2.140753","0","-8.715173","289.08023","42.04459578298558","-78.86909019297326",""
"2025-05-07 10:09:35","6.86147","9.843597","42.564644","6.94954","9.369792","86.47384","0.019658916","2.1253097","0","-8.716484","289.0241","42.044595782984295","-78.8690901929736",""
"2025-05-07 10:09:37","6.8636546","9.839484","42.574898","6.949566","9.364645","86.417885","0.019565219","2.1098664","0","-8.717794","288.96796","42.04459578298324","-78.86909019297391",""
"2025-05-07 10:09:39","6.9554477","9.757503","42.738117","6.928745","9.2735195","85.40918","0.01913793","2.2158356","0","-7.56392","291.16507","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:09:41","6.959476","9.753112","42.747528","6.9279943","9.268527","85.35414","0.019063082","2.215937","0","-7.5222754","291.22586","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:09:43","6.963505","9.748721","42.756943","6.927243","9.263534","85.299095","0.018988231","2.2160382","0","-7.480631","291.28668","42.044595782982114","-78.86909019297421",""
"2025-05-07 10:09:45","6.967533","9.74433","42.766354","6.9264927","9.25854","85.24406","0.01891338","2.2161396","0","-7.438987","291.3475","42.04459578298168","-78.86909019297433",""
"2025-05-07 10:09:47","6.975403","9.6708355","42.883457","6.923864","9.150726","84.10565","0.023626607","2.826704","0","-7.291764","291.85144","42.044595782981446","-78.8690901929744",""
"2025-05-07 10:09:49","6.977199","9.666611","42.89074","6.923428","9.145001","84.04445","0.0238039","2.8521662","0","-7.267538","291.90588","42.04459578756262","-78.86909019383641",""
"2025-05-07 10:09:51","6.978996","9.662387","42.898026","6.9229918","9.139277","83.983246","0.023981195","2.8776283","0","-7.2433124","291.96033","42.044595784916794","-78.86909019333875",""
"2025-05-07 10:09:53","6.980792","9.658162","42.905308","6.922556","9.133553","83.92204","0.024158489","2.9030902","0","-7.2190866","292.01477","42.04459578470545","-78.869090193299",""
"2025-05-07 10:09:55","6.9825883","9.653937","42.91259","6.9221196","9.127829","83.86085","0.024335781","2.9285524","0","-7.194861","292.0692","42.04459578396358","-78.86909019315945",""
"2025-05-07 10:09:57","6.971376","9.6282625","42.911644","6.908705","9.033773","82.944916","0.021050863","2.2051103","0","-6.4527392","293.00995","42.044595783679085","-78.86909019310595",""
"2025-05-07 10:09:59","6.971132","9.62598","42.913704","6.908135","9.028277","82.88982","0.02100344","2.1876395","0","-6.4211535","293.05554","42.04459578362065","-78.86909019309495",""
"2025-05-07 10:10:01","6.9708877","9.623698","42.91576","6.907564","9.022781","82.834724","0.020956017","2.1701689","0","-6.3895674","293.10114","42.04459578334227","-78.86909019304261",""
"2025-05-07 10:10:03","6.970643","9.621416","42.917816","6.906994","9.017286","82.779625","0.020908596","2.152698","0","-6.3579817","293.14673","42.04459578316982","-78.86909019301018",""
"2025-05-07 10:10:05","6.969715","9.602451","42.897667","6.899735","8.966517","82.275246","0.020883622","2.33916","0","-5.956379","292.58853","42.04459578307709","-78.86909019299274",""
"2025-05-07 10:10:07","6.9695296","9.601218","42.897026","6.899226","8.962906","82.239586","0.020831475","2.334759","0","-5.928227","292.5839","42.044595783028285","-78.86909019298359",""
"2025-05-07 10:10:09","6.969344","9.599986","42.89638","6.8987174","8.959294","82.203926","0.020779328","2.330358","0","-5.900075","292.57925","42.04459578300421","-78.86909019297907",""
"2025-05-07 10:10:11","6.9691586","9.598753","42.895737","6.8982086","8.955683","82.16827","0.020727182","2.3259573","0","-5.8719225","292.57462","42.04459578299235","-78.8690901929768",""
"2025-05-07 10:10:13","6.9746337","9.59037","42.945297","6.8785563","8.921523","81.84072","0.018001555","2.6057017","0","-4.785632","292.96805","42.04459578298852","-78.86909019297606",""
"2025-05-07 10:10:15","6.974828","9.589699","42.94694","6.8776646","8.91928","81.81889","0.01789425","2.6192932","0","-4.736334","292.9752","42.04459578298787","-78.86909019297593",""
"2025-05-07 10:10:17","6.975022","9.589027","42.94858","6.876773","8.917038","81.797066","0.017786946","2.6328847","0","-4.687036","292.9823","42.044595782987344","-78.86909019297582",""
